Subject,Course Name,Course URL 
"Engineering
          ",Bio-energetics of Life Processes,https://www.class-central.com/course/nptel-bio-energetics-of-life-processes-10009
"Engineering
          ",Introduction to Molecular Thermodynamics,https://www.class-central.com/course/nptel-introduction-to-molecular-thermodynamics-10028
"Social Sciences
          ",Planification des mobilités,https://www.class-central.com/course/coursera-planification-des-mobilites-11105
"Social Sciences
          ",American Contract Law I,https://www.class-central.com/course/coursera-american-contract-law-i-12714
"Social Sciences
          ",American Contract Law II,https://www.class-central.com/course/coursera-american-contract-law-ii-12715
"Engineering
          ",Digital elevation models and applications,https://www.class-central.com/course/nptel-digital-elevation-models-and-applications-10054
"Engineering
          ",L'énergie nucléaire en France,https://www.class-central.com/course/france-universite-numerique-l-energie-nucleaire-en-france-11021
"Engineering
          ",Introduction to Process Modeling in Membrane Separation Process,https://www.class-central.com/course/nptel-introduction-to-process-modeling-in-membrane-separation-process-5806
"Social Sciences
          ",Action Learning for Inclusion,https://www.class-central.com/course/polimi-open-knowledge-action-learning-for-inclusion-11790
"Social Sciences
          ",Creating an Effective Child Welfare System,https://www.class-central.com/course/edx-creating-an-effective-child-welfare-system-11665
"Social Sciences
          ","Share Food, Cut Waste",https://www.class-central.com/course/polimi-open-knowledge-share-food-cut-waste-8993
"Engineering
          ",Wireless Ad Hoc and Sensor Networks,https://www.class-central.com/course/nptel-wireless-ad-hoc-and-sensor-networks-7888
"Engineering
          ",Soft Nano Technology,https://www.class-central.com/course/nptel-soft-nano-technology-9923
"Engineering
          ",Conceptos Básicos de Estática: Análisis de Cuerpos Rígidos,https://www.class-central.com/course/miriadax-conceptos-basicos-de-estatica-analisis-de-cuerpos-rigidos-9961
"Social Sciences
          ",International Humanitarian Law,https://www.class-central.com/course/edx-international-humanitarian-law-7258
"Social Sciences
          ",Survey Research Methodology,https://www.class-central.com/course/polimi-open-knowledge-survey-research-methodology-11789
"Social Sciences
          ",The Korean Story : Secrets of an Economic Miracle,https://www.class-central.com/course/edx-the-korean-story-secrets-of-an-economic-miracle-12110
"Engineering
          ",Failure analysis and Prevention,https://www.class-central.com/course/nptel-failure-analysis-and-prevention-10048
"Engineering
          ",Heat Treatment and Surface Hardening-I,https://www.class-central.com/course/nptel-heat-treatment-and-surface-hardening-i-6557
"Engineering
          ",Principles of Vibration Control,https://www.class-central.com/course/nptel-principles-of-vibration-control-7930
"Engineering
          ",Measurement Technique in Multiphase Flows,https://www.class-central.com/course/nptel-measurement-technique-in-multiphase-flows-10082
"Social Sciences
          ","Le droit, est-ce pour moi ?",https://www.class-central.com/course/france-universite-numerique-le-droit-est-ce-pour-moi-10848
"Social Sciences
          ","Introduction to Industrial Property: patents, designs, trademarks",https://www.class-central.com/course/polimi-open-knowledge-introduction-to-industrial-property-patents-designs-trademarks-6941
"Engineering
          ",Gear and Gear Unit Design : Theory and Practice,https://www.class-central.com/course/nptel-gear-and-gear-unit-design-theory-and-practice-10107
"Engineering
          ",Multiphase Microfluidics,https://www.class-central.com/course/nptel-multiphase-microfluidics-9823
"Social Sciences
          ",Embracing Diversity,https://www.class-central.com/course/polimi-open-knowledge-embracing-diversity-8817
"Social Sciences
          ",La gouvernance territoriale,https://www.class-central.com/course/france-universite-numerique-la-gouvernance-territoriale-10837
"Engineering
          ",Advances in Welding and Joining Technologies,https://www.class-central.com/course/nptel-advances-in-welding-and-joining-technologies-9892
"Engineering
          ",Electronics Enclosures Thermal issues,https://www.class-central.com/course/nptel-electronics-enclosures-thermal-issues-9897
"Social Sciences
          ",Mixité dans les métiers du numérique,https://www.class-central.com/course/france-universite-numerique-mixite-dans-les-metiers-du-numerique-10866
"Social Sciences
          ",Genomics for Law,https://www.class-central.com/course/coursera-genomics-for-law-11055
"Engineering
          ","Devenir ingénieur, c'est possible!",https://www.class-central.com/course/france-universite-numerique-devenir-ingenieur-c-est-possible-11022
"Engineering
          ",Thermodynamics of Fluid Phase Equilibria,https://www.class-central.com/course/nptel-thermodynamics-of-fluid-phase-equilibria-10063
"Engineering
          ",Aviation Maintenance MOOC,https://www.class-central.com/course/canvas-network-aviation-maintenance-mooc-10223
"Engineering
          ",Progetto e sviluppo di sistemi in tempo reale,https://www.class-central.com/course/federica-progetto-e-sviluppo-di-sistemi-in-tempo-reale-10727
"Engineering
          ",Introduction to Sustainable Construction,https://www.class-central.com/course/miriadax-introduction-to-sustainable-construction-4033
"Engineering
          ",Comprendre les Nanosciences,https://www.class-central.com/course/france-universite-numerique-comprendre-les-nanosciences-10817
"Engineering
          ",Thermodynamics in Energy Engineering,https://www.class-central.com/course/futurelearn-thermodynamics-in-energy-engineering-6268
"Engineering
          ",Mobilité 3.0,https://www.class-central.com/course/france-universite-numerique-mobilite-3-0-10810
"Engineering
          ",Software-Defined Radio 101 with RTL-SDR,https://www.class-central.com/course/miriadax-software-defined-radio-101-with-rtl-sdr-9373
"Engineering
          ",Socle en Mécanique,https://www.class-central.com/course/france-universite-numerique-socle-en-mecanique-10839
"Engineering
          ",Introducción práctica a las simulaciones en Ingeniería con LS-DYNA,https://www.class-central.com/course/miriadax-introduccion-practica-a-las-simulaciones-en-ingenieria-con-ls-dyna-10414
"Engineering
          ",Développement et durabilité,https://www.class-central.com/course/france-universite-numerique-developpement-et-durabilite-4689
"Engineering
          ",Operazioni Unitarie e Reattori Chimici,https://www.class-central.com/course/federica-operazioni-unitarie-e-reattori-chimici-10695
"Engineering
          ",Fluidization Engineering,https://www.class-central.com/course/nptel-fluidization-engineering-9902
"Engineering
          ",Socle en Electricité,https://www.class-central.com/course/france-universite-numerique-socle-en-electricite-10127
"Engineering
          ",Digital Manufacturing Commons (opendmc.org),https://www.class-central.com/course/coursera-digital-manufacturing-commons-opendmc-org-8316
"Engineering
          ",Introduction to Engineering: Imagine. Design. Engineer!,https://www.class-central.com/course/edx-introduction-to-engineering-imagine-design-engineer-8728
"Engineering
          ",Introduction au traitement du signal,https://www.class-central.com/course/france-universite-numerique-introduction-au-traitement-du-signal-4746
"Engineering
          ",Presas y embalses para todos,https://www.class-central.com/course/miriadax-presas-y-embalses-para-todos-10213
"Engineering
          ",Socle en Electronique Analogique,https://www.class-central.com/course/france-universite-numerique-socle-en-electronique-analogique-10862
"Engineering
          ",Autonomous Mobile Robots,https://www.class-central.com/course/independent-autonomous-mobile-robots-10132
"Engineering
          ",Simulation and Modeling for Engineering and Science,https://www.class-central.com/course/edx-simulation-and-modeling-for-engineering-and-science-9804
"Engineering
          ",Nanotechnology for Health: Innovative Designs for Medical Diagnosis,https://www.class-central.com/course/futurelearn-nanotechnology-for-health-innovative-designs-for-medical-diagnosis-7627
"Engineering
          ","Technological, Social, and Sustainable Systems",https://www.class-central.com/course/edx-technological-social-and-sustainable-systems-4070
